valor,pais_origem,pais_destino,hora,historico,risco
6708,Nigéria,China,17,ruim,medio
99254,EUA,Brasil,16,medio,medio
144566,Brasil,China,18,medio,medio
37816,China,Nigéria,19,medio,medio
3983,Alemanha,Nigéria,18,bom,baixo
269711,China,Nigéria,12,medio,medio
467619,EUA,Alemanha,10,medio,medio
271763,Nigéria,EUA,10,medio,medio
44955,China,Alemanha,11,medio,medio
106505,Alemanha,Brasil,13,medio,medio
58951,Brasil,China,4,bom,medio
23942,China,EUA,1,bom,medio
172965,Alemanha,Nigéria,3,medio,medio
38344,Nigéria,EUA,16,medio,medio
940,Nigéria,Nigéria,6,bom,baixo
308238,China,EUA,15,medio,medio
322859,China,Brasil,14,medio,medio
62445,Brasil,Alemanha,11,ruim,medio
12785,EUA,China,22,ruim,medio
120687,China,EUA,15,medio,medio
117953,Nigéria,EUA,13,medio,medio
1782,EUA,China,4,bom,baixo
12903,Alemanha,Nigéria,11,bom,medio
34237,EUA,Nigéria,16,bom,medio
815801,China,Nigéria,7,medio,medio
150014,EUA,Alemanha,4,medio,medio
234757,China,EUA,16,medio,medio
171286,EUA,Brasil,7,medio,medio
18655,China,Nigéria,11,bom,medio
33361,Alemanha,EUA,3,bom,medio
208350,Nigéria,Nigéria,3,medio,medio
266173,Alemanha,EUA,11,ruim,medio
77329,EUA,Alemanha,12,ruim,medio
141657,Nigéria,EUA,22,ruim,medio
11237,Alemanha,Nigéria,18,bom,medio
50402,Nigéria,Alemanha,23,medio,medio
3509,Nigéria,Alemanha,11,bom,baixo
174034,Alemanha,Alemanha,11,medio,medio
14924,Nigéria,EUA,7,bom,medio
202455,China,EUA,17,medio,medio
128595,Alemanha,Alemanha,21,ruim,medio
856,EUA,EUA,21,bom,baixo
331965,China,EUA,5,ruim,medio
24048,Brasil,Brasil,0,bom,medio
253197,China,Nigéria,5,medio,medio
359,Nigéria,EUA,19,bom,baixo
8096,Nigéria,Alemanha,0,bom,medio
168227,Nigéria,Nigéria,6,ruim,medio
189905,EUA,China,2,medio,medio
63536,EUA,Alemanha,21,medio,medio
145231,Alemanha,Brasil,22,ruim,medio
5770,Brasil,Alemanha,4,bom,medio
1595,EUA,Brasil,20,bom,baixo
148762,Alemanha,Brasil,18,ruim,medio
129824,China,Alemanha,14,medio,medio
224489,EUA,Alemanha,5,ruim,medio
57991,China,EUA,10,ruim,medio
45362,EUA,Brasil,0,medio,medio
119743,EUA,EUA,21,medio,medio
261551,Nigéria,Nigéria,23,ruim,medio
3456,Nigéria,Alemanha,4,bom,baixo
754,Alemanha,EUA,20,bom,baixo
1297483,Nigéria,Brasil,4,medio,medio
13766,Nigéria,Brasil,0,bom,medio
568390,Nigéria,EUA,21,medio,medio
544,Nigéria,EUA,13,medio,baixo
3289,China,EUA,22,bom,baixo
5430,Nigéria,China,0,bom,medio
5571,Alemanha,Nigéria,3,bom,medio
72741,EUA,China,2,medio,medio
841534,Brasil,EUA,21,medio,medio
96131,EUA,Alemanha,15,medio,medio
334121,Brasil,EUA,1,ruim,medio
135991,China,EUA,3,medio,medio
81652,China,Alemanha,1,medio,medio
51416,Nigéria,Nigéria,11,ruim,medio
427563,Alemanha,China,7,medio,medio
201036,EUA,Nigéria,1,medio,medio
5052,Alemanha,China,5,bom,medio
314293,Nigéria,Nigéria,11,medio,medio
19214,Brasil,EUA,14,bom,medio
275928,China,China,9,medio,medio
2300,Alemanha,EUA,16,bom,baixo
139395,Alemanha,Nigéria,7,ruim,medio
10084,Nigéria,Brasil,2,bom,medio
381541,China,EUA,0,medio,medio
14107,EUA,Nigéria,6,bom,medio
2020,Nigéria,Alemanha,3,bom,baixo
366885,China,Brasil,8,medio,medio
170688,EUA,Brasil,23,medio,medio
397,China,Nigéria,11,bom,baixo
22584,China,EUA,16,bom,medio
202657,Alemanha,Nigéria,19,medio,medio
84034,Brasil,EUA,5,medio,medio
16757,EUA,EUA,17,bom,medio
133357,Nigéria,Alemanha,18,ruim,medio
16636,Nigéria,Nigéria,15,bom,medio
89946,EUA,EUA,17,medio,medio
3336,Alemanha,Alemanha,6,bom,baixo
136667,China,China,14,medio,medio
941,EUA,Nigéria,18,bom,baixo
2651,Nigéria,EUA,2,bom,baixo
297893,Brasil,Alemanha,23,medio,medio
86090,Alemanha,Nigéria,9,medio,medio
21986,EUA,Alemanha,11,bom,medio
93598,EUA,Nigéria,17,medio,medio
942822,Nigéria,EUA,5,medio,medio
71173,China,Brasil,2,bom,medio
161781,China,Nigéria,12,ruim,medio
127,EUA,China,7,bom,baixo
271611,EUA,Alemanha,4,medio,medio
208882,China,China,6,ruim,medio
1644,Alemanha,Alemanha,6,bom,baixo
41036,Brasil,Alemanha,19,ruim,medio
1555,Nigéria,China,18,bom,baixo
305104,Brasil,Brasil,4,medio,medio
290734,Nigéria,Brasil,21,medio,medio
1928,Alemanha,Brasil,7,bom,baixo
167405,EUA,China,22,ruim,medio
90594,Nigéria,China,23,ruim,medio
25037,China,Alemanha,0,medio,medio
21803,EUA,Brasil,21,medio,medio
19701,China,China,2,medio,medio
126728,Brasil,EUA,20,ruim,medio
43043,EUA,China,4,medio,medio
36246,EUA,Nigéria,5,bom,medio
10883,Alemanha,China,21,bom,medio
52963,EUA,EUA,1,ruim,medio
10831,Brasil,Alemanha,0,bom,medio
24136,Brasil,Nigéria,4,medio,medio
358831,EUA,Alemanha,11,ruim,medio
6835,Alemanha,Alemanha,4,bom,medio
5509,China,Brasil,7,medio,medio
5681,Alemanha,China,19,bom,medio
77986,EUA,China,15,medio,medio
22844,EUA,Nigéria,2,bom,medio
20832,Alemanha,Alemanha,21,bom,medio
9134,EUA,China,4,bom,medio
181557,Alemanha,Nigéria,12,medio,medio
313065,Nigéria,EUA,22,medio,medio
65506,China,Brasil,3,ruim,medio
253482,Alemanha,Alemanha,19,ruim,medio
7443,Alemanha,EUA,2,bom,medio
138364,China,Brasil,3,medio,medio
244292,Nigéria,China,11,medio,medio
83408,Alemanha,Alemanha,23,ruim,medio
678514,Brasil,EUA,11,medio,medio
154739,Alemanha,Alemanha,15,medio,medio
214034,Brasil,China,16,ruim,medio
29510,China,China,14,bom,medio
299,EUA,China,11,bom,baixo
51902,EUA,Brasil,7,medio,medio
43831,Nigéria,EUA,3,medio,medio
51603,Nigéria,EUA,12,ruim,medio
155423,EUA,Alemanha,9,medio,medio
24953,Nigéria,EUA,7,medio,medio
54689,EUA,China,16,medio,medio
91654,EUA,EUA,16,medio,medio
147003,China,China,14,medio,medio
143038,EUA,Brasil,5,medio,medio
26097,Brasil,Brasil,7,bom,medio
43664,EUA,Alemanha,0,bom,medio
278467,Brasil,Alemanha,3,ruim,medio
130283,China,China,3,ruim,medio
142613,EUA,Brasil,7,medio,medio
144145,Brasil,China,18,medio,medio
171399,China,EUA,1,medio,medio
56903,Brasil,China,21,ruim,medio
153598,China,Alemanha,15,medio,medio
124592,Brasil,Nigéria,7,ruim,medio
111999,China,Nigéria,5,medio,medio
151465,Alemanha,China,20,medio,medio
130139,China,EUA,0,medio,medio
260207,Alemanha,Brasil,11,ruim,medio
10028,Nigéria,Brasil,4,bom,medio
37370,Brasil,Brasil,4,medio,medio
203014,EUA,Alemanha,18,medio,medio
189574,Brasil,Brasil,21,medio,medio
343606,China,China,12,medio,medio
1241711,China,China,18,medio,medio
33320,China,Alemanha,0,bom,medio
22785,EUA,Alemanha,14,medio,medio
100225,Brasil,Nigéria,3,medio,medio
280310,Alemanha,Brasil,4,ruim,medio
18045,Nigéria,Nigéria,7,bom,medio
5077,Brasil,Alemanha,8,bom,medio
4073,Brasil,EUA,16,bom,medio
445508,Brasil,Brasil,4,medio,medio
6183,Brasil,China,1,bom,medio
130468,Nigéria,EUA,18,medio,medio
186873,China,China,18,medio,medio
2874049,China,Nigéria,13,medio,medio
207459,EUA,Nigéria,10,medio,medio
2483576,Nigéria,China,2,medio,medio
98902,Alemanha,Nigéria,6,medio,medio
152324,Alemanha,Brasil,17,medio,medio
404113,China,China,19,ruim,medio
265124,Brasil,China,2,medio,medio
214165,EUA,Nigéria,14,ruim,medio
112458,Brasil,Nigéria,5,ruim,medio
93414,Brasil,EUA,21,medio,medio
62742,China,EUA,8,medio,medio
17686,Nigéria,Brasil,4,bom,medio
931,EUA,Brasil,4,bom,baixo
17614,Nigéria,China,21,medio,medio
522373,Brasil,EUA,16,medio,medio
143164,EUA,China,9,ruim,medio
1551,Nigéria,Alemanha,12,medio,baixo
148805,Alemanha,Nigéria,5,medio,medio
297945,Brasil,China,4,ruim,medio
89556,Alemanha,EUA,22,ruim,medio
162878,China,EUA,0,medio,medio
224929,Alemanha,Alemanha,9,medio,medio
46848,Brasil,Nigéria,6,ruim,medio
33118,Nigéria,Brasil,5,medio,medio
21140,China,China,11,bom,medio
31916,China,EUA,12,bom,medio
346908,China,Nigéria,11,medio,medio
47172,Brasil,Alemanha,12,bom,medio
230507,China,Brasil,0,ruim,medio
14286,Alemanha,EUA,13,bom,medio
125425,Brasil,China,3,medio,medio
21855,Brasil,EUA,15,bom,medio
5639,Brasil,Nigéria,13,bom,medio
163093,China,China,5,medio,medio
128904,Brasil,Nigéria,19,medio,medio
21302,EUA,Brasil,22,bom,medio
110692,Alemanha,Alemanha,12,ruim,medio
144130,Nigéria,Alemanha,22,ruim,medio
120839,Alemanha,Brasil,15,medio,medio
2673,EUA,EUA,13,bom,baixo
56547,Brasil,EUA,10,medio,medio
89876,China,Alemanha,13,medio,medio
323411,Brasil,Alemanha,14,ruim,medio
161,China,Alemanha,6,bom,baixo
12473,Nigéria,EUA,14,bom,medio
8982,China,EUA,8,bom,medio
3565,EUA,EUA,20,bom,baixo
853455,EUA,EUA,17,medio,medio
1433,China,EUA,6,bom,baixo
142500,China,Nigéria,19,ruim,medio
1935,EUA,Brasil,22,bom,baixo
76345,Brasil,Nigéria,7,medio,medio
6477,Nigéria,Nigéria,7,bom,medio
14300,Nigéria,China,13,ruim,medio
9451,Nigéria,China,6,bom,medio
137776,Nigéria,China,1,medio,medio
416720,Alemanha,EUA,15,medio,medio
4164,Alemanha,Brasil,20,bom,medio
27491,Alemanha,China,23,bom,medio
12574,Nigéria,Nigéria,13,bom,medio
10559,Nigéria,EUA,18,bom,medio
6937,Brasil,Alemanha,5,bom,medio
44986,Alemanha,Alemanha,0,ruim,medio
427323,Alemanha,Alemanha,6,medio,medio
145738,EUA,Nigéria,9,ruim,medio
4057,Alemanha,Alemanha,1,bom,medio
1810,EUA,EUA,16,bom,baixo
3197,Brasil,China,22,bom,baixo
86322,Brasil,China,21,medio,medio
10886,Nigéria,Alemanha,1,medio,medio
13373,China,EUA,22,bom,medio
67404,EUA,Nigéria,5,ruim,medio
24574,Brasil,Nigéria,23,medio,medio
52345,Nigéria,China,13,medio,medio
247289,EUA,Nigéria,21,ruim,medio
145067,China,Nigéria,22,medio,medio
8307,Nigéria,China,18,bom,medio
3106,Nigéria,Brasil,14,bom,baixo
261353,Brasil,Brasil,3,medio,medio
26159,EUA,EUA,22,bom,medio
318759,Brasil,China,6,medio,medio
5845,Brasil,Alemanha,12,bom,medio
22410,China,Nigéria,22,medio,medio
150022,China,China,15,medio,medio
21071,EUA,Alemanha,8,bom,medio
154202,Brasil,China,12,medio,medio
218718,China,Alemanha,22,medio,medio
390826,Nigéria,Brasil,23,medio,medio
215414,China,EUA,11,medio,medio
35877,EUA,Brasil,5,ruim,medio
25357,EUA,EUA,6,bom,medio
341881,China,China,0,ruim,medio
14165,Brasil,Alemanha,7,bom,medio
265633,Nigéria,Alemanha,5,medio,medio
113652,Nigéria,EUA,12,ruim,medio
107971,Brasil,Brasil,17,ruim,medio
234299,Nigéria,China,9,medio,medio
126462,Brasil,EUA,5,medio,medio
7543,EUA,China,17,bom,medio
106437,China,Brasil,3,medio,medio
260138,China,Alemanha,22,ruim,medio
17661,EUA,China,8,bom,medio
104169,Nigéria,China,7,medio,medio
303570,Brasil,Nigéria,22,medio,medio
586,EUA,Alemanha,15,bom,baixo
38389,Nigéria,EUA,13,bom,medio
151631,Brasil,Alemanha,14,ruim,medio
245630,Alemanha,EUA,14,ruim,medio
1557056,Brasil,China,12,medio,medio
174297,EUA,EUA,10,medio,medio
1430113,China,EUA,20,medio,medio
7721,Alemanha,EUA,0,bom,medio
436063,China,EUA,6,medio,medio
95111,Brasil,Brasil,22,medio,medio
166630,Alemanha,EUA,9,medio,medio
25401,China,Nigéria,5,medio,medio
333,Alemanha,EUA,23,bom,baixo
402148,Brasil,Brasil,20,ruim,medio
56393,Brasil,EUA,0,medio,medio
242028,Brasil,Alemanha,20,medio,medio
467642,China,China,13,medio,medio
80380,China,Alemanha,15,medio,medio
136564,China,Brasil,18,medio,medio
1681,EUA,Brasil,18,bom,baixo
16996,Nigéria,Nigéria,3,bom,medio
1386858,China,EUA,9,medio,medio
548,Nigéria,EUA,6,bom,baixo
37453,Nigéria,Alemanha,19,bom,medio
801561,EUA,China,17,medio,medio
30759,Alemanha,Alemanha,23,bom,medio
141981,EUA,Alemanha,11,medio,medio
5255,Nigéria,Brasil,19,bom,medio
186804,EUA,China,8,medio,medio
19613,Alemanha,EUA,15,bom,medio
235809,EUA,EUA,1,medio,medio
5398,China,Alemanha,20,bom,medio
118423,Alemanha,China,14,ruim,medio
347885,Brasil,China,7,ruim,medio
114334,EUA,Nigéria,4,medio,medio
386541,Brasil,China,5,medio,medio
47282,EUA,Brasil,21,medio,medio
1494,Alemanha,Nigéria,23,bom,baixo
47883,China,Brasil,16,bom,medio
166579,China,Brasil,18,medio,medio
735284,Brasil,Nigéria,16,medio,medio
386947,China,EUA,23,medio,medio
224179,EUA,Alemanha,13,medio,medio
92144,EUA,EUA,22,medio,medio
37530,Nigéria,EUA,1,ruim,medio
61244,Alemanha,Brasil,13,medio,medio
211133,Brasil,China,7,ruim,medio
96983,Nigéria,EUA,2,medio,medio
1253,Alemanha,Nigéria,11,bom,baixo
133877,Nigéria,China,4,medio,medio
80573,China,Alemanha,21,medio,medio
5293,Brasil,Alemanha,9,bom,medio
207543,EUA,Brasil,16,ruim,medio
1117991,Nigéria,Alemanha,0,medio,medio
25507,China,Nigéria,0,bom,medio
180378,Nigéria,Nigéria,1,medio,medio
257670,Alemanha,China,12,medio,medio
2049,Alemanha,Alemanha,9,bom,baixo
7825,Alemanha,China,23,bom,medio
261857,China,EUA,21,ruim,medio
116003,Brasil,Brasil,17,medio,medio
3733,Alemanha,Brasil,17,bom,baixo
275,Brasil,Alemanha,0,bom,baixo
68360,Brasil,EUA,22,medio,medio
173146,Nigéria,EUA,23,ruim,medio
195435,Alemanha,China,10,medio,medio
12313,Brasil,Alemanha,6,bom,medio
3937268,EUA,China,8,medio,medio
10701,Alemanha,Nigéria,7,bom,medio
7629,Brasil,Brasil,19,bom,medio
6819,EUA,China,18,bom,medio
416525,EUA,EUA,23,medio,medio
18119,Nigéria,Alemanha,22,ruim,medio
11641,Nigéria,Brasil,1,bom,medio
5624,Alemanha,EUA,4,bom,medio
247846,Alemanha,Nigéria,9,medio,medio
403138,Alemanha,Nigéria,20,ruim,medio
26116,EUA,Alemanha,10,bom,medio
656227,EUA,Brasil,12,medio,medio
2825,Alemanha,Alemanha,15,bom,baixo
211589,Brasil,EUA,8,medio,medio
240691,Nigéria,China,1,medio,medio
340532,Alemanha,Nigéria,19,medio,medio
341347,Alemanha,EUA,19,medio,medio
192413,Alemanha,Alemanha,7,medio,medio
303439,Alemanha,Alemanha,11,medio,medio
15478,Alemanha,Nigéria,19,bom,medio
52399,China,Brasil,1,ruim,medio
217145,Brasil,China,13,medio,medio
697245,Alemanha,EUA,16,medio,medio
69926,EUA,Alemanha,17,ruim,medio
158,Alemanha,Brasil,0,bom,baixo
4110,Nigéria,Nigéria,19,bom,medio
19670,Nigéria,Brasil,11,bom,medio
246824,Nigéria,China,18,ruim,medio
328661,Alemanha,Brasil,16,medio,medio
1614,Nigéria,Nigéria,1,bom,baixo
9607,China,China,18,bom,medio
132706,Nigéria,Brasil,5,ruim,medio
210463,Brasil,EUA,3,medio,medio
47862,Nigéria,China,6,medio,medio
80919,Nigéria,China,1,ruim,medio
290713,Nigéria,Alemanha,22,medio,medio
500,Alemanha,Brasil,7,ruim,baixo
158167,Brasil,Alemanha,8,medio,medio
211726,China,Alemanha,22,medio,medio
105483,Nigéria,EUA,17,medio,medio
10832,EUA,Alemanha,18,bom,medio
3204,Brasil,Nigéria,17,bom,baixo
60445,Alemanha,Alemanha,10,ruim,medio
117617,China,Alemanha,4,ruim,medio
91641,Alemanha,Brasil,22,medio,medio
235974,Brasil,Nigéria,6,medio,medio
30020,Brasil,EUA,20,medio,medio
8051,Brasil,Nigéria,1,ruim,medio
93748,China,Alemanha,4,ruim,medio
17445,EUA,Alemanha,10,bom,medio
14858,Nigéria,EUA,1,medio,medio
250520,EUA,China,13,medio,medio
7920,EUA,China,5,medio,medio
11019,China,China,2,bom,medio
17806,Alemanha,EUA,8,bom,medio
16427,Brasil,China,20,bom,medio
315079,Brasil,Alemanha,20,medio,medio
220233,Alemanha,Alemanha,13,ruim,medio
12780,EUA,Nigéria,12,bom,medio
149044,EUA,EUA,1,medio,medio
30527,Brasil,Alemanha,7,bom,medio
1453,China,EUA,7,bom,baixo
141,Alemanha,Brasil,19,bom,baixo
38821,EUA,China,12,ruim,medio
2839,Brasil,EUA,9,bom,baixo
44196,Nigéria,Brasil,12,bom,medio
49230,Nigéria,Nigéria,5,bom,medio
42785,China,Alemanha,10,bom,medio
432813,Nigéria,China,16,ruim,medio
95550,EUA,China,15,medio,medio
120772,Alemanha,EUA,0,medio,medio
141854,Alemanha,Brasil,2,ruim,medio
283,Brasil,Alemanha,7,bom,baixo
20068,EUA,Alemanha,10,bom,medio
31772,Alemanha,Nigéria,19,bom,medio
11263,EUA,EUA,1,bom,medio
407673,Alemanha,China,14,ruim,medio
59501,Nigéria,EUA,4,medio,medio
74229,Alemanha,Brasil,15,medio,medio
366020,Nigéria,China,3,medio,medio
426103,China,Brasil,13,medio,medio
145659,Nigéria,Brasil,0,ruim,medio
29971,Alemanha,Alemanha,20,ruim,medio
794911,EUA,EUA,5,medio,medio
15550,Nigéria,Nigéria,21,bom,medio
245527,Brasil,EUA,22,medio,medio
696070,Alemanha,China,13,medio,medio
16610,China,Nigéria,21,ruim,medio
222527,Brasil,China,9,ruim,medio
13208,Brasil,EUA,6,bom,medio
21924,China,Alemanha,1,bom,medio
1376,Alemanha,Nigéria,8,bom,baixo
212119,EUA,Brasil,21,medio,medio
91488,Alemanha,China,14,medio,medio
557722,Brasil,EUA,14,medio,medio
12585,Brasil,China,3,bom,medio
21354,China,EUA,6,bom,medio
12015,Nigéria,Brasil,5,bom,medio
313,Nigéria,Alemanha,21,bom,baixo
36299,China,Brasil,10,ruim,medio
70200,China,Brasil,11,medio,medio
6242,China,China,23,ruim,medio
389606,Alemanha,Brasil,21,ruim,medio
425304,Alemanha,EUA,17,medio,medio
152826,EUA,Alemanha,12,medio,medio
49812,Nigéria,China,23,medio,medio
301034,Alemanha,China,8,medio,medio
80412,China,EUA,16,medio,medio
220275,Nigéria,EUA,1,medio,medio
4667,EUA,Alemanha,20,bom,medio
297,EUA,Alemanha,21,bom,baixo
21847,China,Alemanha,21,bom,medio
28668,Nigéria,Nigéria,2,ruim,medio
51784,EUA,Alemanha,7,medio,medio
1595587,China,China,2,medio,alto
157949,Brasil,EUA,17,ruim,medio
139339,Nigéria,EUA,9,medio,medio
296039,EUA,Alemanha,3,ruim,medio
12133,Alemanha,Nigéria,10,bom,medio
72747,Alemanha,Alemanha,17,medio,medio
31368,Nigéria,EUA,12,bom,medio
797,Nigéria,China,9,bom,baixo
165407,Alemanha,Brasil,2,medio,medio
206275,Brasil,EUA,17,medio,medio
249788,EUA,EUA,5,ruim,medio
16358,Alemanha,China,4,bom,medio
117576,China,EUA,22,medio,medio
3838,Alemanha,Brasil,8,bom,baixo
5656,China,China,15,bom,medio
205329,Brasil,Brasil,12,medio,medio
215878,China,China,14,medio,medio
91999,Alemanha,Alemanha,9,ruim,medio
3310,EUA,Nigéria,6,bom,baixo
14271,China,China,8,ruim,medio
7452,Brasil,Alemanha,18,bom,medio
211839,Brasil,EUA,21,medio,medio
6595,Alemanha,Alemanha,16,bom,medio
236222,China,Alemanha,17,medio,medio
139773,Brasil,Alemanha,18,ruim,medio
21775,Brasil,Alemanha,12,bom,medio
289303,Alemanha,Alemanha,9,medio,medio
50737,Nigéria,Nigéria,10,bom,medio
19007,Nigéria,EUA,23,medio,medio
190775,Nigéria,Brasil,22,ruim,medio
103427,Alemanha,Nigéria,19,medio,medio
1460971,Alemanha,Alemanha,9,medio,medio
177037,EUA,China,7,medio,medio
179442,Nigéria,Alemanha,9,ruim,medio
101740,Nigéria,EUA,1,medio,medio
216612,EUA,China,9,medio,medio
108804,Brasil,EUA,18,ruim,medio
247210,EUA,China,19,medio,medio
111342,Nigéria,China,15,medio,medio
460366,China,Brasil,23,medio,medio
47400,China,Alemanha,2,bom,medio
200178,Nigéria,Nigéria,13,medio,medio
168432,China,China,21,medio,medio
35098,Brasil,EUA,2,medio,medio
268216,China,Alemanha,22,ruim,medio
7620,China,Nigéria,8,bom,medio
727,Nigéria,Alemanha,11,bom,baixo
149,EUA,Brasil,9,bom,baixo
284469,China,Alemanha,12,medio,medio
1524,EUA,Brasil,19,bom,baixo
17845,Nigéria,Nigéria,1,ruim,medio
12421,China,China,0,bom,medio
8320,Alemanha,Alemanha,23,bom,medio
224096,Alemanha,Nigéria,22,ruim,medio
12861,China,Alemanha,15,bom,medio
215990,China,Nigéria,6,medio,medio
18890,China,Alemanha,3,ruim,medio
642150,EUA,Nigéria,1,ruim,medio
94072,Alemanha,EUA,20,medio,medio
209846,EUA,Nigéria,15,medio,medio
130863,Brasil,China,14,ruim,medio
5950,Brasil,Alemanha,10,bom,medio
8524,EUA,Brasil,19,ruim,medio
5471,China,Alemanha,13,bom,medio
339978,Brasil,EUA,18,medio,medio
146748,Alemanha,Nigéria,23,ruim,medio
379344,EUA,China,21,medio,medio
22838,Brasil,China,4,bom,medio
18030,Alemanha,Alemanha,16,bom,medio
9327,Alemanha,China,15,bom,medio
54160,Nigéria,EUA,8,medio,medio
28695,EUA,China,0,ruim,medio
1462,Brasil,China,16,bom,baixo
599740,Alemanha,Alemanha,23,medio,medio
147188,China,Brasil,6,medio,medio
498220,Brasil,Alemanha,11,medio,medio
458035,China,Brasil,19,ruim,medio
30549,Brasil,Nigéria,2,medio,medio
358728,Nigéria,EUA,13,ruim,medio
69882,Alemanha,China,16,medio,medio
3370,Nigéria,Brasil,16,bom,baixo
90726,Brasil,Alemanha,3,medio,medio
261588,Nigéria,China,11,medio,medio
202855,EUA,Nigéria,5,medio,medio
901,EUA,Alemanha,10,bom,baixo
49994,Brasil,Alemanha,6,ruim,medio
31115,Alemanha,China,11,ruim,medio
163993,Alemanha,EUA,5,ruim,medio
18931,China,Nigéria,18,bom,medio
69272,Brasil,EUA,16,medio,medio
156340,Alemanha,Alemanha,19,ruim,medio
546735,Alemanha,Nigéria,9,medio,medio
124879,Alemanha,Alemanha,20,ruim,medio
10376,Brasil,Alemanha,11,bom,medio
216274,Alemanha,Brasil,20,ruim,medio
62319,Brasil,Brasil,19,medio,medio
4403,China,Brasil,11,bom,medio
222624,EUA,Alemanha,16,medio,medio
36556,Brasil,Brasil,4,medio,medio
167861,Brasil,Brasil,11,medio,medio
237271,Alemanha,Alemanha,5,ruim,medio
8525,Nigéria,China,9,bom,medio
138241,EUA,Alemanha,14,medio,medio
437693,EUA,Alemanha,10,medio,medio
64839,China,Brasil,16,ruim,medio
73719,China,EUA,19,medio,medio
19443,Nigéria,Alemanha,22,bom,medio
4570,Brasil,Brasil,23,bom,medio
21102,Brasil,Alemanha,7,bom,medio
178291,EUA,China,22,medio,medio
85441,China,Alemanha,23,ruim,medio
9636,Nigéria,Brasil,9,bom,medio
2194,China,EUA,14,bom,baixo
281480,Nigéria,Brasil,19,medio,medio
4113,Nigéria,Alemanha,7,bom,medio
131261,Alemanha,Nigéria,15,medio,medio
136779,Nigéria,EUA,0,ruim,medio
481339,EUA,China,8,ruim,medio
30813,Nigéria,Nigéria,19,bom,medio
3221,China,Brasil,20,bom,baixo
222918,Brasil,Nigéria,22,ruim,medio
31172,Alemanha,Nigéria,14,medio,medio
1489,China,Alemanha,20,bom,baixo
214895,Brasil,China,6,medio,medio
96281,Alemanha,EUA,3,medio,medio
102661,EUA,Nigéria,8,medio,medio
97158,EUA,China,2,medio,medio
242,China,Alemanha,3,bom,baixo
325056,Brasil,Brasil,1,ruim,medio
5913,Alemanha,Brasil,20,bom,medio
24701,Alemanha,Brasil,0,bom,medio
52848,Nigéria,Brasil,10,medio,medio
3335,Nigéria,EUA,21,bom,baixo
286129,Nigéria,China,23,medio,medio
21964,Brasil,Brasil,22,ruim,medio
7146,China,Nigéria,7,bom,medio
809113,Brasil,EUA,4,medio,medio
332890,Nigéria,China,15,medio,medio
11450,China,Alemanha,16,bom,medio
474934,China,Alemanha,15,medio,medio
1924,Nigéria,Alemanha,21,bom,baixo
10255,EUA,China,18,bom,medio
9128,EUA,Brasil,0,bom,medio
25249,China,Brasil,1,bom,medio
72864,Nigéria,Alemanha,2,medio,medio
1866,Nigéria,China,15,bom,baixo
22647,Brasil,Nigéria,13,medio,medio
199529,EUA,Alemanha,21,medio,medio
852744,EUA,EUA,6,medio,medio
125463,EUA,Nigéria,12,medio,medio
24814,EUA,Nigéria,20,bom,medio
404678,Brasil,Alemanha,18,medio,medio
81561,Alemanha,Brasil,22,medio,medio
21999,Nigéria,Brasil,1,medio,medio
380988,Alemanha,China,8,ruim,medio
330638,EUA,Nigéria,6,ruim,medio
285399,China,Alemanha,11,ruim,medio
6544,China,Alemanha,10,bom,medio
88800,Nigéria,Brasil,2,medio,medio
249047,China,EUA,12,ruim,medio
129498,Brasil,EUA,10,medio,medio
328,China,Nigéria,18,bom,baixo
48137,Brasil,Alemanha,7,medio,medio
13576,China,Nigéria,2,bom,medio
187690,Alemanha,Brasil,6,medio,medio
21846,Nigéria,Brasil,2,medio,medio
3348,China,Alemanha,14,bom,baixo
117675,EUA,Alemanha,2,medio,medio
21712,Alemanha,Nigéria,18,bom,medio
413520,Brasil,China,10,medio,medio
28449,Brasil,Brasil,11,medio,medio
58429,China,Brasil,16,ruim,medio
10945,Nigéria,Alemanha,5,bom,medio
178861,Nigéria,Brasil,13,medio,medio
29156,Nigéria,Alemanha,10,bom,medio
7436,China,Nigéria,2,bom,medio
84344,Nigéria,Brasil,3,ruim,medio
240846,Brasil,China,9,medio,medio
8328,Nigéria,EUA,20,bom,medio
8023,Nigéria,China,23,bom,medio
18694,Nigéria,Brasil,9,bom,medio
10727,Brasil,EUA,15,bom,medio
506288,Brasil,Alemanha,22,medio,medio
316007,China,Alemanha,21,medio,medio
85741,EUA,EUA,11,ruim,medio
22762,Alemanha,Alemanha,9,bom,medio
12165,Nigéria,Brasil,18,bom,medio
8680,Brasil,Brasil,10,bom,medio
181686,Brasil,Alemanha,16,medio,medio
269280,Alemanha,Nigéria,20,medio,medio
1946,Nigéria,Nigéria,10,medio,baixo
471,China,EUA,3,bom,baixo
188031,Brasil,Nigéria,3,medio,medio
13467,Alemanha,EUA,22,bom,medio
493,EUA,China,10,bom,baixo
837,Alemanha,China,23,bom,baixo
86791,China,Nigéria,13,medio,medio
14870,EUA,Alemanha,10,bom,medio
165962,Brasil,Brasil,19,ruim,medio
7579,Brasil,Nigéria,0,bom,medio
407939,China,Nigéria,21,ruim,medio
463,China,China,3,bom,baixo
314256,Brasil,China,10,ruim,medio
12590,Nigéria,China,20,medio,medio
26720,EUA,Alemanha,12,ruim,medio
116589,Nigéria,EUA,0,ruim,medio
1762225,China,Brasil,4,medio,medio
